# run lumi evt seed tc cls df00 df01 df02 df03 df04 df05 df06 df07 df08 df09 df10 df11 df12 df13 df14 df15 df16 df17 df18 df19 df20 df21 yFree nSoleCut nSoleAcc nAccSims nFullSims isDup isFake nPartner
1 88 8744 845 1013 0 0.104645 1.67405 0.00161154 0.00127124 3.52523e-05 0.0629707 4.56553 0.821373 6.17377 -30 6 12 27.6379 0.144035 1.71296 3 1 1 0 1 4 4 1 0 0 0 1 1 0 1
1 88 8744 848 1013 1 -0.0923147 1.73681 0.00213283 0.00164265 0.000387144 0.0833964 8.87658 0.62674 1.28871 1.42888 6 12 27.6379 0.144035 1.71296 3 2 1 0 1 4 4 1 0 0 0 1 0 0 0
1 88 8744 3138 1013 2 0.106032 1.73481 0.00120114 0.00121672 7.30504 0.0579805 9.09644 0.904031 0.904031 3.20006 6 12 27.6379 0.144035 1.71296 3 1 1 0 1 1 4 1 0 0 0 0 0 1 0
1 88 8744 848 1015 1 -0.0923147 1.73681 0.00213283 0.00164265 0.000387144 0.0833964 8.87658 -1.0993 1.28871 1.42888 7 14 33.6937 0.37591 1.85489 4 2 1 0 1 4 6 1 0 0 0 1 0 0 0
1 88 8744 855 1015 0 0.184672 1.75157 0.00137986 0.0010296 1.67481e-05 0.0573691 2.39641 -3.10771 6.62015 -30 7 14 33.6937 0.37591 1.85489 4 2 1 1 0 3 6 1 0 0 0 1 1 0 1
1 88 8744 430 1017 0 0.368015 0.274931 0.000336471 0.000712477 0.000417216 -0.0352369 0.360395 0.133106 4.2123 -30 6 12 24.3229 0.983926 0.214386 3 1 1 0 1 3 5 1 0 0 0 1 1 0 1
1 88 8744 470 1017 0 1.01192 0.155857 0.000298007 0.000212245 0.0269187 0.00819794 3.4759 5.51957 5.51957 -30 6 12 24.3229 0.983926 0.214386 3 1 1 0 1 6 5 1 0 0 1 1 1 0 1
1 88 8744 471 1017 0 1.28171 0.184276 0.00182217 0.000161923 0.0483302 0.00428084 3.54893 -0.197586 1.50943 -30 6 12 24.3229 0.983926 0.214386 3 1 1 0 1 6 5 1 0 0 1 1 1 0 1
1 88 8744 472 1017 0 1.92026 0.16026 0.00198724 0.000247648 0.0296403 -0.000966825 3.48887 -1.05047 0.550947 5.17315 6 12 24.3229 0.983926 0.214386 3 1 1 0 1 6 5 1 0 0 1 1 1 0 1
1 88 8744 478 1017 0 0.862016 0.130482 0.000478469 0.00042056 0.0147311 -0.0118083 3.40877 -1.27006 4.14466 -30 6 12 24.3229 0.983926 0.214386 3 1 1 0 1 5 5 1 0 0 1 1 1 0 1
1 88 8744 548 1018 1 0.168433 0.702684 0.000741077 0.00104662 0.00067272 -0.0484898 0.130094 2.10102 5.34573 -30 5 10 19.2129 0.153859 0.723635 2 1 1 0 1 7 2 1 0 0 0 1 0 0 0
1 88 8744 565 1018 0 0.1241 0.640195 0.000759293 0.00118986 3.81397 -0.0635613 5.26463 1.97945 4.00051 4.97597 5 10 19.2129 0.153859 0.723635 2 1 1 0 1 5 2 1 0 0 1 1 1 0 1
1 88 8744 2849 1020 1 -0.0706072 1.70811 0.00182099 0.00171475 36.5975 -0.0922457 12.2006 -3.41238 0.612144 2.2404 6 12 31.0982 0.274163 1.5829 4 2 1 0 0 5 6 1 0 0 0 1 0 0 0
1 88 8744 540 1023 0 0.285367 1.29206 0.00106662 0.000767395 2.28466 -0.0420194 6.55509 -0.107136 6.61167 -30 5 10 20.6559 0.527115 1.28137 2 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 88 8744 453 1027 0 0.0209107 0.550508 0.000824575 0.0015118 0.000834046 0.0811064 1.5618 6.0653 6.0653 -30 6 12 27.5998 0.0444649 0.500814 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 88 8744 474 1027 1 0.301859 0.516308 0.000447757 0.000747582 0.000479757 0.0421372 1.3433 -0.119411 1.73528 -30 6 12 27.5998 0.0444649 0.500814 3 1 1 0 1 3 2 1 0 0 0 1 0 0 0
1 88 8744 586 1028 0 -0.0420983 1.23349 0.00188486 0.0020614 0.0028453 -0.093834 0.949049 -2.31191 4.83466 -30 5 10 20.4186 -0.0542543 1.25671 2 1 1 0 1 5 1 1 0 0 0 1 1 0 1
1 88 8744 19 1031 0 -0.0777584 1.45251 0.00185253 0.00163287 0.00041463 0.0924372 3.36671 2.95166 4.66768 -30 5 10 24.5344 0.0123616 1.42787 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 88 8744 121 1032 0 0.240035 1.60922 0.00133147 0.0007721 42.3557 0.0391247 11.6501 5.55591 5.55591 -30 5 10 23.9243 0.234043 1.63692 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 88 8744 3033 1040 2 -0.0985234 1.91038 0.00259703 0.00173915 0.105256 -0.101672 11.2956 0.824537 0.824537 4.52115 5 10 24.5229 0.00958323 1.92573 3 4 1 0 0 1 7 1 0 0 0 0 0 1 0
1 88 8744 717 1044 1 -0.035966 1.99924 0.00277917 0.00151629 9.36931e-05 0.0672357 6.90454 -2.10933 0.393489 2.0399 6 12 27.6957 -0.0841802 1.97809 3 3 1 0 1 2 7 1 0 0 0 1 0 0 0
1 88 8744 3021 1044 1 0.193197 1.97535 0.00166139 0.00105419 3.01952e-05 0.0445715 11.2889 -0.949023 1.63707 3.40322 6 12 27.6957 -0.0841802 1.97809 3 4 1 0 0 3 7 1 0 0 0 1 0 0 0
1 88 8744 150 1048 1 -0.0367331 0.507145 0.000823073 0.00159535 8.17324e-05 -0.0904003 6.212 -3.8037 1.23091 -30 6 12 18.7704 0.55503 0.43024 2 1 1 0 1 2 1 1 0 0 0 1 0 0 0
1 88 8744 194 1055 0 1.13402 1.05845 0.000739617 0.000165866 0.000380074 -0.00599862 0.47079 0.501387 2.35804 -30 6 12 23.6525 1.57694 1.01561 3 1 1 0 1 5 3 1 0 0 1 1 1 0 1
1 88 8744 200 1055 0 1.92123 1.05003 0.00288758 8.60325e-05 0.000383975 0.00114732 0.452708 0.261557 1.04935 -30 6 12 23.6525 1.57694 1.01561 3 1 1 0 1 5 3 1 0 0 1 1 1 0 1
1 88 8744 319 1056 0 -0.0523249 1.24243 0.00159227 0.00164343 6.40787 0.0923293 6.15767 6.50462 6.50462 -30 6 12 31.0353 -0.0712729 1.26896 4 2 1 1 0 4 2 1 0 0 0 1 1 0 1
1 88 8744 540 1062 0 0.285367 1.29206 0.00106662 0.000767395 2.28466 -0.0420194 6.55509 6.61167 6.61167 -30 5 10 24.3193 0.266625 1.30605 3 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 88 8744 1997 1064 1 -0.0394493 2.08314 0.00223658 0.00165877 0.00407385 -0.0741649 6.07684 -1.2318 1.79994 3.34118 5 10 25.4862 0.338206 2.10469 3 6 1 0 1 2 11 1 0 0 0 1 0 0 0
1 88 8744 4992 1064 2 1.38541 1.97719 0.0204524 0.000695058 522.786 -0.00357531 25.65 0.0555764 0.0555764 1.35159 5 10 25.4862 0.338206 2.10469 3 1 1 0 1 2 11 1 0 0 0 0 0 1 0
1 88 8744 5020 1064 1 -0.0787133 2.15669 0.00257908 0.00174609 0.00858887 0.0873565 24.95 -1.41587 5.99262 3.19173 5 10 25.4862 0.338206 2.10469 3 4 1 0 0 1 11 1 0 0 0 1 0 0 0
1 88 8744 1997 1065 1 -0.0394493 2.08314 0.00223658 0.00165877 0.00407385 -0.0741649 6.07684 1.79994 1.79994 3.34118 5 10 23.5181 -0.103543 2.06372 3 6 1 0 1 2 7 1 0 0 0 1 0 0 0
1 88 8744 4992 1065 2 1.38541 1.97719 0.0204524 0.000695058 522.786 -0.00357531 25.65 0.0412525 0.0555764 1.35159 5 10 23.5181 -0.103543 2.06372 3 1 1 0 1 2 7 1 0 0 0 0 0 1 0
1 88 8744 690 1067 0 0.0210402 1.3793 0.00146769 0.00133887 0.0030025 0.0846439 1.44613 6.61924 6.61924 -30 5 10 23.1654 0.0345218 1.35948 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 88 8744 800 1070 0 0.928736 0.362762 0.000427341 0.00026215 0.000380684 0.0100249 2.01732 -1.26164 5.49535 -30 6 12 23.7476 1.46428 0.349786 3 1 1 0 1 7 6 1 0 0 1 1 1 0 1
1 88 8744 801 1070 0 1.43596 0.404385 0.000639187 8.45375e-05 0.00038375 -0.00321001 1.8909 1.77787 1.77787 -30 6 12 23.7476 1.46428 0.349786 3 1 1 0 1 7 6 1 0 0 1 1 1 0 1
1 88 8744 804 1070 0 1.477 0.396107 0.000691126 0.000109066 0.00038397 0.00270906 1.91721 0.521628 1.36371 -30 6 12 23.7476 1.46428 0.349786 3 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 88 8744 808 1070 0 1.43465 0.395771 0.00137674 0.000116722 0.000383699 -0.00321499 1.92032 1.0419 1.7618 5.85599 6 12 23.7476 1.46428 0.349786 3 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 88 8744 811 1070 0 1.32694 0.381889 0.000518927 0.000125531 0.000383765 0.00378975 1.96183 -0.143089 1.18355 -30 6 12 23.7476 1.46428 0.349786 3 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 88 8744 813 1070 0 1.28194 0.414497 0.000610568 0.000180573 0.000383373 -0.00439082 1.86715 -0.0190308 1.7017 5.98265 6 12 23.7476 1.46428 0.349786 3 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 88 8744 836 1071 1 -0.0145933 1.63058 0.00178421 0.00152123 1.47815 -0.0758358 7.49503 5.10329 5.10329 3.49583 5 10 19.5198 -0.153271 1.60922 2 1 1 0 1 3 2 1 0 0 0 1 0 0 0
1 88 8744 845 1071 0 0.104645 1.67405 0.00161154 0.00127124 3.52523e-05 0.0629707 4.56553 -0.508745 6.17377 -30 5 10 19.5198 -0.153271 1.60922 2 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 88 8744 810 1072 0 0.508223 1.37681 0.000766454 0.000487398 18.0205 -0.0273791 7.84873 5.90756 5.90756 -30 6 12 18.7827 0.545751 1.40306 2 2 1 1 0 2 2 1 0 0 0 1 1 0 1
1 88 8744 23 1073 0 1.24388 1.22904 0.00148317 0.000162737 0.000378345 0.00509823 1.2503 -1.6051 2.64458 -30 5 10 18.9274 0.247018 1.2468 2 1 1 0 1 2 1 1 0 0 1 1 1 0 1
1 88 8744 168 1074 0 1.36469 0.725881 0.000513509 0.00010401 0.000383385 -0.00352421 0.850389 2.22337 2.22337 -30 5 10 23.0054 1.38554 0.679626 3 1 1 0 1 4 1 1 0 0 1 1 1 0 1
1 88 8744 92 1079 1 -0.0735864 0.182209 0.000410098 0.00170548 0.204988 0.0973172 7.79367 -1.10004 -1.10004 1.72364 5 10 19.1767 -0.0746639 0.168738 2 1 1 0 1 1 1 1 0 0 0 1 0 0 0
1 88 8744 937 1082 1 0.730574 0.615208 0.000440544 0.00033274 0.102833 -0.0154315 2.39761 -1.45458 0.653759 2.46878 6 12 30.8506 0.0382361 0.552052 4 1 1 0 1 4 1 1 0 0 0 1 0 0 0
1 88 8744 675 1083 0 -0.0106125 1.16129 0.00175592 0.00197203 0.00190468 -0.084053 0.194466 -1.26184 3.95905 -30 5 10 23.5338 -0.00960213 1.20066 3 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 88 8744 2849 1084 1 -0.0706072 1.70811 0.00182099 0.00171475 36.5975 -0.0922457 12.2006 0.612144 0.612144 2.2404 5 10 24.105 -0.045302 1.80248 3 2 1 0 0 5 8 1 0 0 0 1 0 0 0
1 88 8744 2851 1084 0 -0.0928372 1.77384 0.00207666 0.00195951 16.7435 -0.0899834 11.632 3.66714 3.66714 5.98657 5 10 24.105 -0.045302 1.80248 3 2 1 0 1 3 8 1 0 0 0 1 1 0 1
1 88 8744 778 1091 1 0.206467 0.642216 0.000685665 0.00101186 0.000591165 -0.0527882 1.08069 -3.68309 0.806895 2.10671 6 12 19.3249 0.358704 0.656044 2 1 1 0 1 2 2 1 0 0 0 1 0 0 0
1 88 8744 784 1091 1 0.376138 0.525123 0.000494392 0.00069545 0.00045695 0.0358646 1.45668 -0.581367 -0.0380724 -30 6 12 19.3249 0.358704 0.656044 2 1 1 0 1 3 2 1 0 0 0 1 0 0 0
1 88 8744 329 1092 0 0.483332 1.60406 0.000953665 0.000582316 0.000520723 0.0249014 6.18347 -0.379756 6.41588 -30 5 10 20.4151 0.0480821 1.65003 2 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 88 8744 586 1093 0 -0.0420983 1.23349 0.00188486 0.0020614 0.0028453 -0.093834 0.949049 4.83466 4.83466 -30 5 10 23.9623 -0.0397608 1.20742 3 1 1 0 1 5 1 1 0 0 0 1 1 0 1
1 88 8744 2019 1098 1 0.187775 1.88777 0.00204065 0.00125471 0.00207573 0.0490865 10.2149 -1.57589 2.48259 3.03956 5 10 24.6768 0.38408 1.93692 3 1 1 0 1 1 2 1 0 0 0 1 0 0 0
1 88 8744 5009 1098 2 0.0483462 2.06765 0.00424738 0.00148212 480.667 -0.065078 25.65 -5.34588 -2.04762 2.78648 5 10 24.6768 0.38408 1.93692 3 1 1 0 1 1 2 1 0 0 0 0 0 1 0
1 88 8744 226 1099 0 0.0338895 0.354807 0.000579702 0.00144477 1.61111e-07 -0.0790583 1.33654 6.40121 6.40121 -30 6 12 32.2898 0.0211073 0.357405 4 1 1 0 1 3 2 1 0 0 0 1 0 0 0
1 88 8744 261 1099 0 0.0427605 0.33063 0.000556791 0.00139959 0.000206826 0.0755047 0.790192 -1.37474 5.79355 -30 6 12 32.2898 0.0211073 0.357405 4 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 88 8744 675 1100 0 -0.0106125 1.16129 0.00175592 0.00197203 0.00190468 -0.084053 0.194466 3.95905 3.95905 -30 5 10 20.1024 -0.0190951 1.15916 2 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 88 8744 800 1101 0 0.928736 0.362762 0.000427341 0.00026215 0.000380684 0.0100249 2.01732 -0.849269 5.49535 -30 6 12 26.8411 1.40236 0.342369 4 1 1 0 1 7 6 1 0 0 1 1 1 0 1
1 88 8744 801 1101 0 1.43596 0.404385 0.000639187 8.45375e-05 0.00038375 -0.00321001 1.8909 0.782301 1.77787 -30 6 12 26.8411 1.40236 0.342369 4 1 1 0 1 7 6 1 0 0 1 1 1 0 1
1 88 8744 804 1101 0 1.477 0.396107 0.000691126 0.000109066 0.00038397 0.00270906 1.91721 0.612169 1.36371 -30 6 12 26.8411 1.40236 0.342369 4 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 88 8744 808 1101 0 1.43465 0.395771 0.00137674 0.000116722 0.000383699 -0.00321499 1.92032 1.7618 1.7618 5.85599 6 12 26.8411 1.40236 0.342369 4 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 88 8744 811 1101 0 1.32694 0.381889 0.000518927 0.000125531 0.000383765 0.00378975 1.96183 0.762849 1.18355 -30 6 12 26.8411 1.40236 0.342369 4 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 88 8744 813 1101 0 1.28194 0.414497 0.000610568 0.000180573 0.000383373 -0.00439082 1.86715 -0.573231 1.7017 5.98265 6 12 26.8411 1.40236 0.342369 4 1 1 0 1 9 6 1 0 0 1 1 1 0 1
1 88 8744 412 1102 0 -0.0277351 0.0285143 0.000303287 0.00164365 9.48348e-05 0.0886578 5.7815 -1.26427 5.56023 -30 5 10 23.0247 -0.0765504 0.00417187 3 1 1 0 1 3 3 1 0 0 0 1 1 0 1
1 88 8744 428 1102 0 -0.0597322 0.0658355 0.00030056 0.00177135 0.000441378 0.0944442 3.36873 5.50761 5.50761 -30 5 10 23.0247 -0.0765504 0.00417187 3 1 1 0 1 1 3 1 0 0 0 1 1 0 1
1 88 8744 450 1102 0 -0.0255815 0.0106384 0.000258346 0.00157127 0.000392094 0.0877346 3.89934 1.13028 6.37012 -30 5 10 23.0247 -0.0765504 0.00417187 3 1 1 0 1 4 3 1 0 0 0 1 1 0 1
1 88 8744 149 1106 0 0.153454 1.41813 0.0012402 0.0011094 19.1183 0.0601091 8.21994 6.58699 6.58699 -30 6 12 23.8305 0.130396 1.44536 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 88 8744 1508 1111 1 0.0756494 2.45057 0.00378819 0.00140106 0.000922478 0.038153 9.97393 -0.679084 -0.679084 3.19672 6 12 28.1781 0.457988 2.32783 3 11 1 0 0 1 52 1 0 0 0 1 0 0 0
1 88 8744 12037 1111 1 0.342395 2.31921 0.00218455 0.00071327 138.55 -0.0410131 41.573 -0.545465 -0.545465 3.98542 6 12 28.1781 0.457988 2.32783 3 42 1 0 0 1 52 1 0 0 0 1 0 0 0
1 88 8744 833 1112 0 0.746261 0.0297714 0.000320673 0.000435527 0.000383598 -0.0149591 1.23642 -2.44857 5.21227 -30 5 10 20.9197 0.0526266 0.0392639 2 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 88 8744 838 1112 0 0.171025 0.0618705 0.000247845 0.00103629 0.000407375 0.0554367 0.145167 2.20692 5.3006 -30 5 10 20.9197 0.0526266 0.0392639 2 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 88 8744 915 1113 0 0.00459859 0.433314 0.000711839 0.00159029 0.0761283 0.0841452 2.31752 -1.89398 6.50239 -30 5 10 20.1574 0.377789 0.527825 2 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 88 8744 917 1113 0 0.00476541 0.60512 0.000919504 0.0015761 2.01758 0.0842575 4.55781 -2.37625 5.93411 -30 5 10 20.1574 0.377789 0.527825 2 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 88 8744 2998 1117 2 1.1648 1.41841 0.00327583 0.000229513 316.931 0.00840862 18.3075 -2.42644 0.082013 2.62611 5 10 19.9181 -0.0912841 1.48997 2 1 1 0 1 2 1 1 0 0 0 0 0 1 0
1 88 8744 13 1119 0 -0.0449888 0.1176 0.000337791 0.0016984 0.0120673 -0.0914556 4.9467 -3.2722 5.96778 -30 6 12 24.8649 0.0724055 0.0486962 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 88 8744 330 1120 1 0.00988156 0.291984 0.000507428 0.00140629 0.0156232 -0.0841233 1.67535 6.77472 6.77472 -30 6 12 27.8772 -0.0120154 0.312739 3 1 1 0 1 1 1 1 0 0 0 1 0 0 0
1 88 8744 717 1123 1 -0.035966 1.99924 0.00277917 0.00151629 9.36931e-05 0.0672357 6.90454 -0.42802 0.393489 2.0399 5 10 24.0281 -0.00928554 1.95592 3 3 1 0 1 2 41 1 0 0 0 1 0 0 0
1 88 8744 326 1124 1 0.290411 0.127689 0.000293026 0.000865328 0.000360598 0.0438794 2.15623 -3.0853 -0.405729 3.04646 5 10 16.0889 0.399665 0.254118 2 1 1 0 1 1 1 1 0 0 0 1 0 0 0
1 88 8744 194 1125 0 1.13402 1.05845 0.000739617 0.000165866 0.000380074 -0.00599862 0.47079 -1.34204 2.35804 -30 5 10 18.8124 0.502907 1.01942 3 1 1 0 1 5 3 1 0 0 1 1 1 0 1
1 88 8744 200 1125 0 1.92123 1.05003 0.00288758 8.60325e-05 0.000383975 0.00114732 0.452708 -0.0178336 1.04935 -30 5 10 18.8124 0.502907 1.01942 3 1 1 0 1 5 3 1 0 0 1 1 1 0 1
1 88 8744 815 1126 0 0.0338916 0.0585468 0.000285041 0.00148184 0.000349182 0.0792149 0.305351 -0.837914 6.4325 -30 5 10 19.9481 -0.0747029 0.181143 2 1 1 0 1 5 1 1 0 0 0 1 1 0 1
1 88 8744 776 1132 0 -0.0210749 1.00465 0.00155548 0.00186923 0.00195993 0.0903184 0.771041 6.23432 6.23432 4.80899 5 10 24.1209 -0.0432694 0.992657 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 88 8744 2671 1134 1 0.0535341 2.08631 0.00202543 0.00147718 1.30018e-09 -0.0538648 10.5941 -0.617679 1.28501 2.82551 5 10 20.1347 0.368412 1.97496 2 6 1 0 0 1 12 1 0 0 0 1 0 0 0
1 88 8744 6242 1134 0 0.458179 1.98403 0.0017931 0.000636146 0.00013094 -0.0300718 24.4 4.35884 4.35884 -30 5 10 20.1347 0.368412 1.97496 2 5 1 4 1 1 12 1 0 0 0 1 1 0 1
1 88 8744 824 1135 0 -0.0693782 1.5681 0.00196099 0.00167542 0.00477759 -0.095043 1.65287 5.88976 5.88976 -30 6 12 26.2984 -0.0909308 1.5177 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 88 8744 367 1137 0 0.148817 1.02813 0.00115369 0.00126361 8.7782 0.05873 6.40992 0.87742 5.87853 5.72027 5 10 19.5634 0.0439871 1.10814 2 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 88 8744 328 1141 0 0.0696156 1.65861 0.00147341 0.00126868 0.0024862 0.0705573 1.8221 -0.270772 5.28814 -30 5 10 22.371 0.487585 1.60178 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 88 8744 329 1141 0 0.483332 1.60406 0.000953665 0.000582316 0.000520723 0.0249014 6.18347 6.41588 6.41588 -30 5 10 22.371 0.487585 1.60178 3 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 88 8744 376 1142 0 -0.0852159 1.09612 0.00186392 0.00219061 0.0026624 0.100403 0.643486 6.30901 6.30901 -30 6 12 22.7088 -0.073047 1.07416 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 88 8744 395 1142 0 -0.0731378 1.06271 0.00189488 0.00227359 0.00265002 0.100708 2.05931 0.509376 5.96834 -30 6 12 22.7088 -0.073047 1.07416 3 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 88 8744 727 1145 0 0.0803652 0.812844 0.0010255 0.00138832 0.000944946 -0.0709844 1.35116 1.64175 1.64175 3.22047 5 10 18.1871 0.0755662 0.797134 2 1 1 0 1 1 2 1 0 0 0 1 1 0 1
1 88 8744 751 1145 0 0.0219244 0.813981 0.00112029 0.00153096 0.00108488 -0.0782812 1.50259 6.33674 6.33674 -30 5 10 18.1871 0.0755662 0.797134 2 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 88 8744 810 1150 0 0.508223 1.37681 0.000766454 0.000487398 18.0205 -0.0273791 7.84873 -1.16711 5.90756 -30 5 10 18.6121 0.0118647 1.37224 2 2 1 1 0 2 2 1 0 0 0 1 1 0 1
1 88 8744 586 1153 0 -0.0420983 1.23349 0.00188486 0.0020614 0.0028453 -0.093834 0.949049 -3.01393 4.83466 -30 6 12 27.9806 0.284091 1.25345 4 1 1 0 1 5 1 1 0 0 0 1 1 0 1
1 88 8744 660 1154 0 -0.083465 1.57864 0.00171436 0.00169727 0.00163959 0.103699 3.19456 1.18864 4.10489 -30 5 10 19.7122 -0.272876 1.47989 2 2 1 1 1 2 2 1 0 0 0 1 1 0 1
1 88 8744 220 1157 0 -0.00207848 1.60854 0.00170264 0.00156946 0.00338881 0.0829374 5.09922 0.913415 1.77026 1.24663 5 10 23.0214 0.0442914 1.49748 3 2 1 0 0 1 2 1 0 0 0 1 1 0 1
1 88 8744 376 1163 0 -0.0852159 1.09612 0.00186392 0.00219061 0.0026624 0.100403 0.643486 -3.76181 6.30901 -30 5 10 17.3864 0.420744 1.17266 2 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 88 8744 2892 1165 1 -0.0108303 1.98458 0.00219025 0.0014761 20.1339 -0.0654877 14.0535 -2.30173 1.01712 4.03852 5 10 23.4482 0.014667 1.90979 3 8 1 0 0 1 26 1 0 0 0 1 0 0 0
1 88 8744 2923 1165 1 -0.0105963 1.97056 0.00183389 0.00155295 0.00109228 0.0803322 1.90377 3.14988 3.14988 -30 5 10 23.4482 0.014667 1.90979 3 2 1 1 1 1 26 1 0 0 0 1 0 0 0
1 88 8744 2927 1165 1 -0.0982187 1.86504 0.00221194 0.00193211 14.9489 0.0909481 10.697 4.13238 4.13238 2.79717 5 10 23.4482 0.014667 1.90979 3 16 1 0 0 1 26 1 0 0 0 1 0 0 0
1 88 8744 782 1167 0 -0.0523478 1.00237 0.00161475 0.0019883 4.56745e-05 0.0957781 0.854573 4.54035 4.54035 -30 6 12 24.5378 -0.0472996 0.988969 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 88 8744 606 1169 0 1.38314 0.0791099 0.000805859 0.000270724 0.00327538 0.00326491 3.29865 -2.5098 1.64481 -30 5 10 16.5762 0.02435 0.188248 2 1 1 0 1 4 2 1 0 0 1 1 1 0 1
1 88 8744 611 1169 0 0.689524 0.172092 0.000339006 0.000401955 0.0381657 -0.0169869 3.61901 -0.78088 5.22241 -30 5 10 16.5762 0.02435 0.188248 2 1 1 0 1 6 2 1 0 0 1 1 1 0 1
1 88 8744 476 1170 0 -0.0132572 0.877427 0.00129819 0.00174151 2.36839e-06 -0.0871548 1.36897 -1.68586 4.98568 -30 5 10 17.2522 0.550739 0.890364 2 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 88 8744 511 1170 1 0.638188 0.915908 0.000543974 0.00045296 4.33949 0.0186511 5.48609 -0.158252 1.67604 5.27614 5 10 17.2522 0.550739 0.890364 2 1 1 0 1 2 2 1 0 0 0 1 0 0 0
1 88 8744 250 1171 0 -0.0805478 0.232161 0.000517674 0.00188045 0.000195642 -0.0996995 5.39105 4.38385 4.38385 -30 6 12 28.9537 -0.091053 0.118616 4 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 88 8744 821 1176 0 -0.0683188 0.350539 0.000703216 0.00186906 0.325002 0.0967877 3.42168 4.08259 4.08259 -30 5 10 23.7036 -0.0775723 0.399566 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 88 8744 549 1177 0 0.640292 0.402299 0.000342328 0.000360123 0.814442 0.0191965 4.3899 -1.02959 4.69128 -30 5 10 17.0773 0.42944 0.464978 2 2 1 1 1 5 2 1 0 0 1 1 1 0 1
1 88 8744 37 1179 1 0.568685 0.449974 0.000369054 0.000465437 0.000408731 -0.0229759 2.52776 -0.980882 -0.00840697 4.02815 5 10 22.5556 0.0764482 0.468652 3 1 1 0 1 1 1 1 0 0 0 1 0 0 0
1 88 8744 32 1180 1 0.139355 0.100234 0.00028318 0.00115296 0.00713316 -0.0615546 3.49888 0.972205 1.98704 -30 5 10 17.3707 -0.0200411 0.188143 2 1 1 0 1 1 1 1 0 0 0 1 0 0 0
1 88 8744 872 1184 0 0.0213421 0.928143 0.00137253 0.00175458 2.14039e-05 -0.0778038 0.0901859 1.41195 6.71758 -30 5 10 23.231 0.0672682 0.913434 3 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 88 8744 290 1190 2 -0.0192015 0.0868504 0.000570735 0.0015126 0.00175025 -0.0960222 4.04951 4.03907 4.03907 3.57688 6 12 23.5127 -0.0810492 0.160147 3 1 1 0 1 3 3 1 0 0 0 0 0 1 0
1 88 8744 309 1190 0 0.0381632 0.087724 0.000287265 0.00145398 9.50726e-05 0.0754562 2.07739 -1.16668 6.51824 -30 6 12 23.5127 -0.0810492 0.160147 3 1 1 0 1 3 3 1 0 0 0 1 1 0 1
1 88 8744 314 1190 1 0.418637 0.0268659 0.000270659 0.000710758 0.000252065 0.0311779 2.59784 -1.4755 2.73013 2.44872 6 12 23.5127 -0.0810492 0.160147 3 1 1 0 1 3 3 1 0 0 0 1 0 0 0
1 88 8744 443 1192 0 0.362951 0.703591 0.000553736 0.000685218 0.000292033 -0.0368373 6.39968 5.91896 5.91896 -30 5 10 18.1609 0.371641 0.590234 2 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 88 8744 190 1195 0 0.0350127 0.0515956 0.000278446 0.00137262 0.0005701 -0.0761059 0.82595 5.49907 5.49907 -30 5 10 22.6019 0.0359551 0.0682327 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
